Unnamed: 0,Best,Brussel,Luxumburg,Month
Part 466,9,3,1,11
Part 467,6,9,7,11
Part 468,1,6,6,11
Part 469,6,3,6,11
Part 470,10,7,8,11
Part 471,9,9,8,11
Part 472,4,3,10,11
Part 473,6,8,2,11
Part 474,7,8,10,11
Part 475,10,3,10,11
Part 476,1,3,4,11
Part 477,5,9,8,11
Part 478,6,8,9,11
Part 479,10,3,8,11
Part 480,2,3,2,11
Part 481,10,9,9,11
Part 482,8,4,6,11
Part 483,6,3,3,11
Part 484,6,3,8,11
Part 485,2,2,5,11
Part 486,10,6,1,11
Part 487,7,3,7,11
Part 488,4,3,8,11
Part 489,7,5,2,11
Part 490,9,4,7,11
Part 491,7,1,4,11
Part 492,8,8,9,11
Part 493,9,1,3,11
Part 494,7,2,6,11
Part 495,3,2,2,11
Part 496,10,7,1,11
Part 497,4,4,6,11
Part 498,5,1,2,11
Part 499,6,5,7,11
Part 500,10,8,2,11
Part 501,7,1,5,11
Part 502,10,1,2,11
Part 503,2,1,8,11
Part 504,6,8,7,11
Part 505,4,4,3,11
Part 506,3,7,8,11
Part 507,1,3,9,11
Part 508,10,5,5,11
Part 509,3,8,6,11
Part 510,1,5,2,11
Part 511,6,6,7,11
Part 512,2,3,2,11
Part 513,3,2,5,11
Part 514,6,8,6,11
Part 515,7,4,4,11
Part 516,9,10,7,11
Part 517,6,7,2,11
Part 518,8,3,4,11
Part 519,10,7,4,11
Part 520,10,9,10,11
Part 521,2,5,7,11
Part 522,3,10,3,11
Part 523,4,5,4,11
Part 524,9,10,8,11
Part 525,7,5,3,11
Part 526,3,7,5,11
Part 527,3,8,4,11
Part 528,5,10,2,11
Part 529,5,4,8,11
Part 530,1,8,3,11
Part 531,2,9,6,11
Part 532,6,6,6,11
Part 533,1,5,6,11
Part 534,7,6,9,11
Part 535,4,1,10,11
Part 536,1,9,9,11
Part 537,4,5,3,11
Part 538,1,4,5,11
Part 539,3,3,2,11
Part 540,4,6,9,11
Part 541,4,3,4,11
Part 542,10,1,2,11
Part 543,10,6,1,11
Part 544,1,3,8,11
Part 545,1,9,9,11
Part 546,5,9,2,11
Part 547,3,8,9,11
Part 548,5,7,6,11
Part 549,7,2,8,11
Part 550,6,1,10,11
Part 551,3,1,3,11
Part 552,3,6,6,11
Part 553,2,6,2,11
Part 554,4,6,7,11
Part 555,6,10,1,11
Part 556,7,3,10,11
Part 557,8,2,6,11
Part 558,6,7,5,11
Part 559,2,5,7,11
Part 560,6,10,3,11
Part 561,2,3,2,11
Part 562,9,1,4,11
Part 563,7,8,7,11
Part 564,5,1,8,11
Part 565,5,9,6,11
Part 566,1,8,6,11
Part 567,6,1,9,11
Part 568,6,2,9,11
Part 569,4,2,3,11
Part 570,5,2,6,11
Part 571,1,8,9,11
Part 572,6,4,4,11
Part 573,5,4,8,11
Part 574,5,10,10,11
Part 575,8,3,6,11
Part 576,1,10,5,11
Part 577,1,7,10,11
Part 578,10,9,8,11
Part 579,9,1,9,11
Part 580,10,1,9,11
Part 581,7,5,1,11
Part 582,4,8,8,11
Part 583,6,9,4,11
Part 584,1,3,2,11
Part 585,7,10,1,11
Part 586,6,9,1,11
Part 587,5,7,8,11
Part 588,4,10,8,11
Part 589,3,1,7,11
Part 590,6,4,1,11
Part 591,9,8,3,11
Part 592,3,10,8,11
Part 593,9,3,5,11
Part 594,10,7,9,11
Part 595,3,2,6,11
Part 596,6,10,1,11
Part 597,5,10,10,11
Part 598,8,4,8,11
Part 599,7,5,2,11
Part 600,4,6,8,11
Part 601,2,5,3,11
Part 602,10,2,7,11
Part 603,5,7,5,11
Part 604,10,7,7,11
Part 605,9,3,9,11
Part 606,4,10,6,11
Part 607,6,2,6,11
Part 608,10,8,3,11
Part 609,5,6,7,11
Part 610,8,8,4,11
Part 611,10,7,7,11
Part 612,7,2,10,11
Part 613,7,9,2,11
Part 614,3,1,7,11
Part 615,6,3,4,11
Part 616,7,3,6,11
Part 617,4,2,8,11
Part 618,1,9,8,11
Part 619,8,9,2,11
Part 620,3,2,7,11
Part 621,9,2,8,11
Part 622,10,8,10,11
Part 623,6,6,7,11
Part 624,10,6,10,11
Part 625,4,4,5,11
Part 626,3,5,10,11
Part 627,7,8,4,11
Part 628,1,6,4,11
Part 629,6,6,5,11
Part 630,7,1,2,11
Part 631,9,8,6,11
Part 632,3,2,1,11
Part 633,3,5,8,11
Part 634,5,10,5,11
Part 635,2,2,10,11
Part 636,8,2,4,11
Part 637,3,8,10,11
Part 638,10,4,5,11
Part 639,10,9,3,11
Part 640,3,1,7,11
Part 641,1,3,3,11
Part 642,8,9,6,11
Part 643,8,1,8,11
Part 644,7,5,6,11
Part 645,6,1,5,11
Part 646,1,3,9,11
Part 647,4,6,4,11
Part 648,9,3,8,11
Part 649,4,9,10,11
Part 650,3,10,8,11
Part 651,1,2,2,11
Part 652,2,2,5,11
Part 653,5,2,8,11
Part 654,2,10,4,11
Part 655,9,3,3,11
Part 656,2,1,3,11
Part 657,10,3,7,11
Part 658,9,8,5,11
Part 659,7,9,1,11
Part 660,1,2,7,11
Part 661,1,5,7,11
Part 662,2,9,7,11
Part 663,4,2,10,11
Part 664,10,7,10,11
Part 665,6,7,5,11
Part 666,4,3,4,11
Part 667,10,8,8,11
Part 668,9,3,1,11
Part 669,8,6,5,11
Part 670,9,9,4,11
Part 671,7,1,10,11
Part 672,9,2,6,11
Part 673,9,1,3,11
Part 674,2,7,9,11
Part 675,7,5,4,11
Part 676,5,5,1,11
Part 677,4,6,10,11
Part 678,3,6,9,11
Part 679,9,7,1,11
Part 680,3,4,7,11
Part 681,4,5,4,11
Part 682,6,2,9,11
Part 683,4,10,4,11
Part 684,8,1,3,11
Part 685,8,4,4,11
Part 686,8,7,4,11
Part 687,1,6,8,11
Part 688,6,5,3,11
Part 689,4,3,1,11
Part 690,4,6,8,11
Part 691,8,8,3,11
Part 692,4,1,1,11
Part 693,7,4,3,11
Part 694,4,4,3,11
Part 695,2,7,2,11
Part 696,2,10,6,11
Part 697,8,1,9,11
Part 698,6,4,4,11
Part 699,5,8,8,11
Part 700,5,5,3,11
Part 701,7,5,4,11
Part 702,4,7,4,11
Part 703,8,3,1,11
Part 704,8,2,2,11
Part 705,2,8,10,11
Part 706,8,6,1,11
Part 707,7,9,4,11
Part 708,3,7,7,11
Part 709,10,1,7,11
Part 710,1,4,8,11
Part 711,4,4,6,11
Part 712,3,2,2,11
Part 713,2,4,3,11
Part 714,7,9,7,11
Part 715,8,2,2,11
Part 716,3,4,7,11
Part 717,1,5,5,11
Part 718,6,2,7,11
Part 719,9,7,4,11
Part 720,8,4,2,11
Part 721,1,7,10,11
Part 722,3,6,1,11
Part 723,6,7,1,11
Part 724,7,3,5,11
Part 725,3,10,7,11
Part 726,5,5,2,11
Part 727,5,4,10,11
Part 728,7,3,5,11
Part 729,5,5,9,11
Part 730,4,9,3,11
Part 731,7,7,10,11
Part 732,9,9,6,11
Part 733,10,1,1,11
Part 734,2,3,2,11
Part 735,5,9,10,11
Part 736,9,3,6,11
Part 737,6,3,6,11
Part 738,8,4,6,11
Part 739,10,4,5,11
Part 740,1,1,5,11
Part 741,7,3,10,11
Part 742,7,10,4,11
Part 743,9,6,9,11
Part 744,6,9,4,11
Part 745,5,2,1,11
Part 746,3,10,4,11
Part 747,6,8,8,11
Part 748,9,8,2,11
Part 749,9,7,7,11
Part 750,4,9,1,11
Part 751,4,4,4,11
Part 752,5,4,4,11
Part 753,6,2,10,11
Part 754,9,1,3,11
Part 755,9,1,4,11
Part 756,10,6,8,11
Part 757,7,4,10,11
Part 758,10,3,6,11
Part 759,5,4,10,11
Part 760,1,6,10,11
Part 761,7,9,7,11
Part 762,6,1,2,11
Part 763,4,9,7,11
Part 764,8,2,6,11
Part 765,4,3,1,11
Part 766,1,7,5,11
Part 767,2,1,4,11
Part 768,9,5,1,11
Part 769,10,10,10,11
Part 770,5,1,5,11
Part 771,7,6,8,11
Part 772,4,1,8,11
Part 773,2,9,8,11
Part 774,8,9,9,11
Part 775,1,3,7,11
Part 776,10,10,9,11
Part 777,5,1,2,11
Part 778,10,6,2,11
Part 779,7,5,9,11
Part 780,9,4,4,11
Part 781,5,2,6,11
Part 782,6,4,3,11
Part 783,3,2,2,11
Part 784,9,8,8,11
Part 785,7,8,8,11
Part 786,9,8,7,11
Part 787,9,8,5,11
Part 788,4,10,8,11
Part 789,9,5,10,11
Part 790,4,6,3,11
Part 791,2,3,10,11
Part 792,9,10,3,11
Part 793,5,5,6,11
Part 794,6,9,7,11
Part 795,6,5,1,11
Part 796,6,2,3,11
Part 797,2,8,5,11
Part 798,10,8,9,11
Part 799,10,1,1,11
Part 800,4,4,1,11
Part 801,7,3,6,11
Part 802,4,6,3,11
Part 803,9,6,7,11
Part 804,4,8,7,11
Part 805,9,10,7,11
Part 806,3,7,3,11
Part 807,9,5,10,11
Part 808,4,4,1,11
Part 809,3,6,7,11
Part 810,3,8,2,11
Part 811,6,3,10,11
Part 812,8,5,8,11
Part 813,4,8,9,11
Part 814,5,10,10,11
Part 815,3,4,10,11
Part 816,7,3,10,11
Part 817,4,1,9,11
Part 818,8,8,5,11
Part 819,6,5,6,11
Part 820,7,2,9,11
Part 821,4,9,4,11
Part 822,5,1,8,11
Part 823,8,6,4,11
Part 824,2,8,3,11
Part 825,9,7,6,11
Part 826,3,4,1,11
Part 827,7,1,9,11
Part 828,10,1,5,11
Part 829,5,1,9,11
Part 830,7,8,5,11
Part 831,1,10,10,11
Part 832,7,1,2,11
Part 833,4,6,4,11
Part 834,9,7,5,11
Part 835,2,6,7,11
Part 836,1,5,9,11
Part 837,5,2,2,11
Part 838,4,4,8,11
Part 839,10,10,7,11
Part 840,5,8,2,11
Part 841,3,7,8,11
Part 842,7,7,8,11
Part 843,5,7,2,11
Part 844,8,5,8,11
Part 845,1,3,2,11
Part 846,1,1,6,11
Part 847,3,3,7,11
Part 848,3,9,3,11
Part 849,2,10,4,11
Part 850,9,7,7,11
Part 851,4,10,10,11
Part 852,9,2,9,11
Part 853,7,7,9,11
Part 854,5,8,5,11
Part 855,4,3,4,11
Part 856,5,1,8,11
Part 857,3,3,2,11
Part 858,1,1,2,11
Part 859,3,1,3,11
Part 860,3,7,9,11
Part 861,10,10,4,11
Part 862,6,6,1,11
Part 863,10,6,2,11
Part 864,4,2,5,11
Part 865,9,7,10,11
Part 866,5,2,3,11
Part 867,2,1,10,11
Part 868,9,3,5,11
Part 869,6,7,8,11
Part 870,2,7,9,11
Part 871,10,9,8,11
Part 872,3,6,10,11
Part 873,5,7,3,11
Part 874,7,5,8,11
Part 875,7,5,7,11
Part 876,2,8,9,11
Part 877,2,9,5,11
Part 878,2,6,9,11
Part 879,9,10,9,11
Part 880,4,10,7,11
Part 881,3,3,8,11
Part 882,7,3,8,11
Part 883,9,4,3,11
Part 884,4,7,6,11
Part 885,7,2,10,11
Part 886,7,6,7,11
Part 887,6,4,3,11
Part 888,10,2,1,11
Part 889,9,3,7,11
Part 890,4,5,4,11
Part 891,9,9,4,11
Part 892,3,7,7,11
Part 893,2,3,10,11
Part 894,10,8,6,11
Part 895,2,6,4,11
Part 896,4,5,9,11
Part 897,4,9,10,11
Part 898,3,10,9,11
Part 899,10,7,3,11
Part 900,7,2,6,11
Part 901,7,1,7,11
Part 902,9,8,3,11
Part 903,8,4,9,11
Part 904,6,3,4,11
Part 905,6,1,4,11
Part 906,3,9,1,11
Part 907,7,3,1,11
Part 908,1,9,9,11
Part 909,5,3,5,11
Part 910,4,1,1,11
Part 911,8,2,2,11
Part 912,6,7,10,11
Part 913,4,5,1,11
Part 914,4,9,5,11
Part 915,9,7,6,11
Part 916,3,3,10,11
Part 917,3,9,4,11
Part 918,1,8,7,11
Part 919,3,5,4,11
Part 920,8,8,5,11
Part 921,7,4,1,11
Part 922,4,5,2,11
Part 923,5,1,3,11
Part 924,5,4,3,11
Part 925,4,3,2,11
Part 926,5,4,3,11
Part 927,3,10,10,11
Part 928,6,8,9,11
Part 929,5,9,1,11
Part 930,4,4,1,11
Part 931,10,9,10,11
Part 932,2,1,3,11
Part 933,6,6,4,11
Part 934,4,3,4,11
Part 935,7,10,9,11
Part 936,1,4,3,11
Part 937,4,1,8,11
Part 938,3,2,6,11
Part 939,5,9,8,11
Part 940,10,10,4,11
Part 941,6,10,3,11
Part 942,3,7,9,11
Part 943,9,7,2,11
Part 944,4,9,8,11
Part 945,8,3,1,11
Part 946,4,6,7,11
Part 947,6,2,3,11
Part 948,7,9,7,11
Part 949,6,2,2,11
Part 950,6,9,10,11
Part 951,6,2,5,11
Part 952,1,4,10,11
Part 953,8,4,4,11
Part 954,9,6,4,11
Part 955,9,8,9,11
Part 956,7,9,9,11
Part 957,9,10,3,11
Part 958,5,2,10,11
Part 959,7,1,9,11
Part 960,4,7,10,11
Part 961,5,2,6,11
Part 962,4,6,6,11
Part 963,10,5,9,11
Part 964,6,3,9,11
Part 965,2,7,10,11
Part 966,6,5,4,11
Part 967,4,7,10,11
Part 968,8,10,2,11
Part 969,3,10,5,11
Part 970,5,3,6,11
Part 971,6,5,2,11
Part 972,8,8,8,11
Part 973,1,2,3,11
Part 974,2,7,10,11
Part 975,1,7,3,11
Part 976,1,3,5,11
Part 977,2,4,5,11
Part 978,4,2,1,11
Part 979,8,1,10,11
Part 980,2,4,1,11
Part 981,2,5,10,11
Part 982,2,5,6,11
Part 983,10,10,10,11
Part 984,6,8,7,11
Part 985,3,2,9,11
Part 986,7,3,10,11
Part 987,6,3,8,11
Part 988,8,6,4,11
Part 989,3,1,6,11
Part 990,8,7,5,11
Part 991,5,3,8,11
Part 992,2,2,1,11
Part 993,2,3,8,11
Part 994,4,8,8,11
Part 995,8,4,6,11
Part 996,10,1,8,11
Part 997,6,8,3,11
Part 998,7,5,3,11
Part 999,4,5,10,11
Part 1000,5,8,7,11
Part 1,4,3,3,12
Part 2,8,2,8,12
Part 3,6,6,7,12
Part 4,8,6,7,12
Part 5,8,6,2,12
Part 6,3,4,1,12
Part 7,4,3,6,12
Part 8,2,5,1,12
Part 9,5,4,10,12
Part 10,1,10,8,12
Part 11,3,3,2,12
Part 12,1,4,10,12
Part 13,10,4,6,12
Part 14,2,10,2,12
Part 15,6,5,10,12
Part 16,7,4,6,12
Part 17,10,5,1,12
Part 18,6,8,9,12
Part 19,9,5,5,12
Part 20,10,7,3,12
Part 21,4,2,1,12
Part 22,1,3,3,12
Part 23,5,1,2,12
Part 24,3,5,2,12
Part 25,2,6,7,12
Part 26,10,4,3,12
Part 27,6,1,3,12
Part 28,10,1,10,12
Part 29,7,8,3,12
Part 30,9,10,7,12
Part 31,10,5,3,12
Part 32,5,10,5,12
Part 33,4,1,9,12
Part 34,5,2,5,12
Part 35,7,9,9,12
Part 36,10,8,6,12
Part 37,10,7,7,12
Part 38,6,7,4,12
Part 39,6,8,7,12
Part 40,6,1,8,12
Part 41,7,9,10,12
Part 42,3,3,9,12
Part 43,9,6,10,12
Part 44,3,10,2,12
Part 45,6,6,2,12
Part 46,10,10,10,12
Part 47,5,4,3,12
Part 48,10,5,3,12
Part 49,9,4,9,12
Part 50,10,6,8,12
Part 51,4,3,1,12
Part 52,6,5,8,12
Part 53,9,7,8,12
Part 54,3,4,9,12
Part 55,10,6,2,12
Part 56,7,10,7,12
Part 57,10,2,3,12
Part 58,4,5,9,12
Part 59,10,6,1,12
Part 60,4,1,1,12
Part 61,1,10,8,12
Part 62,4,2,6,12
Part 63,2,1,4,12
Part 64,8,4,2,12
Part 65,6,7,8,12
Part 66,4,5,10,12
Part 67,7,8,9,12
Part 68,2,3,6,12
Part 69,8,4,7,12
Part 70,5,6,5,12
Part 71,3,6,7,12
Part 72,1,2,7,12
Part 73,1,5,7,12
Part 74,3,8,8,12
Part 75,2,6,5,12
Part 76,3,6,6,12
Part 77,1,3,2,12
Part 78,8,7,6,12
Part 79,8,6,9,12
Part 80,9,9,10,12
Part 81,1,5,1,12
Part 82,7,3,10,12
Part 83,7,8,10,12
Part 84,7,9,9,12
Part 85,6,3,6,12
Part 86,7,9,9,12
Part 87,6,4,6,12
Part 88,10,6,7,12
Part 89,1,1,2,12
Part 90,8,7,3,12
Part 91,6,8,10,12
Part 92,4,6,1,12
Part 93,1,5,7,12
Part 94,5,9,6,12
Part 95,7,4,3,12
Part 96,10,8,1,12
Part 97,3,2,10,12
Part 98,5,8,5,12
Part 99,5,1,7,12
Part 100,5,6,4,12
Part 101,1,6,6,12
Part 102,5,5,6,12
Part 103,4,2,9,12
Part 104,6,9,8,12
Part 105,7,1,9,12
Part 106,7,4,4,12
Part 107,6,7,9,12
Part 108,5,5,10,12
Part 109,10,10,3,12
Part 110,1,4,10,12
Part 111,6,6,8,12
Part 112,8,8,8,12
Part 113,10,7,10,12
Part 114,1,3,2,12
Part 115,6,9,5,12
Part 116,1,8,6,12
Part 117,1,4,2,12
Part 118,3,10,5,12
Part 119,6,6,2,12
Part 120,2,10,4,12
Part 121,4,5,8,12
Part 122,2,6,2,12
Part 123,2,6,8,12
Part 124,5,3,10,12
Part 125,3,7,4,12
Part 126,1,1,1,12
Part 127,2,9,2,12
Part 128,1,10,8,12
Part 129,6,4,1,12
Part 130,9,8,1,12
Part 131,10,7,2,12
Part 132,7,3,9,12
Part 133,3,7,5,12
Part 134,4,4,9,12
Part 135,6,2,8,12
Part 136,8,1,5,12
Part 137,8,10,1,12
Part 138,10,4,3,12
Part 139,10,3,1,12
Part 140,6,10,8,12
Part 141,8,6,3,12
Part 142,1,2,9,12
Part 143,2,2,5,12
Part 144,1,3,4,12
Part 145,2,10,3,12
Part 146,4,10,9,12
Part 147,9,2,7,12
Part 148,4,8,1,12
Part 149,2,8,2,12
Part 150,10,1,4,12
Part 151,5,7,3,12
Part 152,6,6,8,12
Part 153,8,9,6,12
Part 154,10,3,2,12
Part 155,8,10,6,12
Part 156,5,7,9,12
Part 157,8,8,8,12
Part 158,10,4,5,12
Part 159,9,7,7,12
Part 160,8,1,3,12
Part 161,1,7,5,12
Part 162,10,6,3,12
Part 163,10,2,6,12
Part 164,4,7,8,12
Part 165,1,8,10,12
Part 166,1,6,1,12
Part 167,1,1,4,12
Part 168,1,10,3,12
Part 169,9,7,3,12
Part 170,3,8,10,12
Part 171,9,8,6,12
Part 172,9,6,10,12
Part 173,2,5,8,12
Part 174,4,3,1,12
Part 175,10,1,8,12
Part 176,5,5,2,12
Part 177,3,2,1,12
Part 178,8,4,8,12
Part 179,10,4,10,12
Part 180,10,1,1,12
Part 181,4,7,2,12
Part 182,4,5,7,12
Part 183,7,3,3,12
Part 184,10,2,8,12
Part 185,9,3,2,12
Part 186,6,7,2,12
Part 187,9,1,7,12
Part 188,9,5,2,12
Part 189,9,10,8,12
Part 190,2,5,9,12
Part 191,1,5,5,12
Part 192,5,1,6,12
Part 193,7,9,2,12
Part 194,5,4,5,12
Part 195,2,2,9,12
Part 196,9,2,8,12
Part 197,1,3,8,12
Part 198,5,8,4,12
Part 199,9,4,1,12
Part 200,1,6,10,12
Part 201,10,6,7,12
Part 202,6,8,5,12
Part 203,6,4,9,12
Part 204,1,2,8,12
Part 205,2,2,9,12
Part 206,10,5,2,12
Part 207,2,9,8,12
Part 208,5,3,8,12
Part 209,6,7,3,12
Part 210,8,10,6,12
Part 211,2,9,1,12
Part 212,10,10,3,12
Part 213,5,4,3,12
Part 214,9,9,2,12
Part 215,5,3,9,12
Part 216,2,1,9,12
Part 217,7,5,8,12
Part 218,3,10,3,12
Part 219,1,10,4,12
Part 220,1,8,5,12
Part 221,5,7,6,12
Part 222,1,7,8,12
Part 223,6,5,7,12
Part 224,5,1,6,12
Part 225,5,8,2,12
Part 226,5,1,4,12
Part 227,2,8,10,12
Part 228,2,8,2,12
Part 229,9,4,8,12
Part 230,9,4,7,12
Part 231,5,2,2,12
Part 232,4,7,6,12
Part 233,9,9,5,12
Part 234,3,8,5,12
Part 235,6,4,2,12
Part 236,6,1,7,12
Part 237,8,6,8,12
Part 238,10,7,3,12
Part 239,6,4,1,12
Part 240,4,5,2,12
Part 241,7,9,6,12
Part 242,6,7,7,12
Part 243,1,7,1,12
Part 244,5,10,10,12
Part 245,5,8,9,12
Part 246,3,4,2,12
Part 247,4,3,3,12
Part 248,7,2,8,12
Part 249,3,1,5,12
Part 250,4,5,7,12
Part 251,2,2,8,12
Part 252,10,7,10,12
Part 253,4,7,6,12
Part 254,3,2,6,12
Part 255,5,10,7,12
Part 256,8,7,9,12
Part 257,9,7,5,12
Part 258,10,2,10,12
Part 259,6,2,1,12
Part 260,5,4,7,12
Part 261,3,2,8,12
Part 262,9,3,1,12
Part 263,4,10,2,12
Part 264,8,3,6,12
Part 265,5,4,1,12
Part 266,3,5,2,12
Part 267,5,4,8,12
Part 268,5,1,5,12
Part 269,3,5,4,12
Part 270,8,2,9,12
Part 271,4,8,2,12
Part 272,5,5,10,12
Part 273,2,6,2,12
Part 274,3,10,10,12
Part 275,4,10,4,12
Part 276,1,6,5,12
Part 277,8,7,8,12
Part 278,1,9,3,12
Part 279,3,6,7,12
Part 280,1,8,7,12
Part 281,7,3,2,12
Part 282,9,4,2,12
Part 283,10,2,5,12
Part 284,7,6,1,12
Part 285,10,2,10,12
Part 286,9,10,3,12
Part 287,1,5,7,12
Part 288,6,4,6,12
Part 289,7,9,1,12
Part 290,1,3,9,12
Part 291,2,3,2,12
Part 292,6,8,7,12
Part 293,2,6,2,12
Part 294,6,9,4,12
Part 295,2,10,5,12
Part 296,1,1,1,12
Part 297,10,9,6,12
Part 298,10,6,1,12
Part 299,2,3,1,12
Part 300,7,2,1,12
Part 301,5,7,4,12
Part 302,4,4,6,12
Part 303,9,10,8,12
Part 304,6,7,2,12
Part 305,5,2,3,12
Part 306,8,4,4,12
Part 307,10,1,8,12
Part 308,5,6,3,12
Part 309,3,9,4,12
Part 310,3,6,5,12
Part 311,2,8,8,12
Part 312,9,9,1,12
Part 313,4,10,4,12
Part 314,5,8,8,12
Part 315,8,3,6,12
Part 316,9,9,1,12
Part 317,4,2,10,12
Part 318,1,7,10,12
Part 319,9,6,6,12
Part 320,4,1,6,12
Part 321,9,4,2,12
Part 322,8,4,6,12
Part 323,7,5,2,12
Part 324,4,2,1,12
Part 325,1,1,2,12
Part 326,1,6,9,12
Part 327,7,5,7,12
Part 328,3,10,1,12
Part 329,2,3,9,12
Part 330,3,2,2,12
Part 331,2,3,10,12
Part 332,8,8,10,12
Part 333,4,9,10,12
Part 334,4,4,6,12
Part 335,5,10,1,12
Part 336,1,5,8,12
Part 337,3,4,9,12
Part 338,2,4,10,12
Part 339,4,8,3,12
Part 340,7,3,7,12
Part 341,6,1,10,12
Part 342,7,8,9,12
Part 343,2,5,4,12
Part 344,8,5,7,12
Part 345,10,5,2,12
Part 346,4,4,9,12
Part 347,8,1,8,12
Part 348,1,2,1,12
Part 349,8,4,2,12
Part 350,4,6,7,12
Part 351,10,2,8,12
Part 352,5,2,6,12
Part 353,9,9,9,12
Part 354,3,1,9,12
Part 355,8,4,7,12
Part 356,4,7,2,12
Part 357,8,2,4,12
Part 358,7,4,7,12
Part 359,6,3,2,12
Part 360,6,8,5,12
Part 361,3,2,7,12
Part 362,8,5,6,12
Part 363,7,2,4,12
Part 364,2,2,10,12
Part 365,2,4,3,12
Part 366,7,3,8,12
Part 367,8,7,4,12
Part 368,2,7,2,12
Part 369,3,7,3,12
Part 370,3,8,5,12
Part 371,5,6,2,12
Part 372,1,3,6,12
Part 373,9,2,7,12
Part 374,7,2,7,12
Part 375,1,4,9,12
Part 376,8,4,10,12
Part 377,10,2,6,12
Part 378,9,7,5,12
Part 379,9,1,2,12
Part 380,7,9,5,12
Part 381,4,2,7,12
Part 382,3,7,1,12
Part 383,10,2,3,12
Part 384,10,10,1,12
Part 385,6,9,9,12
Part 386,3,5,5,12
Part 387,8,4,6,12
Part 388,5,2,1,12
Part 389,7,7,2,12
Part 390,7,2,4,12
Part 391,8,9,3,12
Part 392,10,1,6,12
Part 393,7,6,3,12
Part 394,2,1,7,12
Part 395,4,10,1,12
Part 396,3,8,2,12
Part 397,4,7,3,12
Part 398,4,8,2,12
Part 399,7,9,6,12
Part 400,6,2,9,12
Part 401,2,4,1,12
Part 402,6,9,8,12
Part 403,8,3,2,12
Part 404,10,8,10,12
Part 405,9,10,8,12
Part 406,9,3,6,12
Part 407,7,4,9,12
Part 408,8,9,5,12
Part 409,5,3,5,12
Part 410,8,8,5,12
Part 411,4,8,9,12
Part 412,3,9,6,12
Part 413,5,10,8,12
Part 414,7,3,8,12
Part 415,9,2,4,12
Part 416,7,3,8,12
Part 417,1,1,4,12
Part 418,6,2,10,12
Part 419,8,7,6,12
Part 420,8,3,3,12
Part 421,8,8,3,12
Part 422,3,4,8,12
Part 423,4,1,1,12
Part 424,10,2,6,12
Part 425,7,6,4,12
Part 426,10,5,5,12
Part 427,2,7,5,12
Part 428,9,2,8,12
Part 429,9,6,1,12
Part 430,4,2,9,12
Part 431,10,1,9,12
Part 432,4,8,10,12
Part 433,2,7,5,12
Part 434,6,3,3,12
Part 435,10,1,2,12
Part 436,4,7,4,12
Part 437,10,1,8,12
Part 438,7,7,1,12
Part 439,9,7,7,12
Part 440,4,6,10,12
Part 441,4,8,7,12
Part 442,2,3,8,12
Part 443,5,1,6,12
Part 444,2,5,7,12
Part 445,5,3,5,12
Part 446,2,2,3,12
Part 447,7,9,3,12
Part 448,2,7,7,12
Part 449,3,2,1,12
Part 450,5,4,3,12
Part 451,6,4,4,12
Part 452,5,6,4,12
Part 453,3,4,1,12
Part 454,5,3,3,12
Part 455,9,2,4,12
Part 456,7,3,2,12
Part 457,3,8,3,12
Part 458,5,5,5,12
Part 459,6,6,7,12
Part 460,8,5,5,12
Part 461,4,10,5,12
Part 462,2,5,9,12
Part 463,3,4,7,12
Part 464,8,5,2,12
Part 465,8,5,9,12
Part 466,10,10,10,12
Part 467,3,5,2,12
Part 468,2,6,5,12
Part 469,7,8,6,12
Part 470,1,5,2,12
Part 471,7,3,8,12
Part 472,7,10,7,12
Part 473,2,5,3,12
Part 474,2,10,5,12
Part 475,5,3,9,12
Part 476,3,6,6,12
Part 477,4,6,10,12
Part 478,7,7,9,12
Part 479,10,7,6,12
Part 480,9,3,2,12
Part 481,9,10,7,12
Part 482,8,1,7,12
Part 483,7,8,1,12
Part 484,7,6,7,12
Part 485,5,10,4,12
Part 486,1,3,9,12
Part 487,9,7,2,12
Part 488,2,5,9,12
Part 489,7,3,2,12
Part 490,2,3,2,12
Part 491,10,7,3,12
Part 492,8,10,10,12
Part 493,8,6,1,12
Part 494,10,4,8,12
Part 495,8,3,10,12
Part 496,3,2,1,12
Part 497,9,1,4,12
Part 498,8,2,1,12
Part 499,6,8,10,12
Part 500,8,10,7,12
Part 501,4,4,3,12
Part 502,9,4,7,12
Part 503,7,9,1,12
Part 504,4,9,10,12
Part 505,3,5,1,12
Part 506,2,3,4,12
Part 507,4,8,9,12
Part 508,7,9,8,12
Part 509,1,1,10,12
Part 510,7,5,8,12
Part 511,5,2,7,12
Part 512,4,7,2,12
Part 513,5,6,8,12
Part 514,5,10,1,12
Part 515,7,8,5,12
Part 516,7,2,2,12
Part 517,10,9,10,12
Part 518,6,3,7,12
Part 519,6,5,3,12
Part 520,3,8,9,12
Part 521,8,7,7,12
Part 522,1,9,6,12
Part 523,3,2,6,12
Part 524,8,5,1,12
Part 525,8,4,1,12
Part 526,1,7,8,12
Part 527,5,7,7,12
Part 528,5,7,7,12
Part 529,1,4,4,12
Part 530,3,3,8,12
Part 531,7,2,2,12
Part 532,7,8,3,12
Part 533,7,1,4,12
Part 534,5,1,7,12
Part 535,4,1,6,12
Part 536,7,4,7,12
Part 537,6,4,2,12
Part 538,3,3,3,12
Part 539,10,10,3,12
